brand,url,sku,name,description,price,currency,images,scraped_at,terms,section,error,image_downloads
Zara,https://www.zara.com/us/en/soft-wrap-kimono-p01131852.html,320393729-922-2,SOFT WRAP KIMONO,Kimono made of soft fabric. Wrap V-neckline and long sleeves with dropped shoulders. Front wrap closure with self tie.,12.99,USD,"['https://static.zara.net/photos///2023/I/0/1/p/1131/852/922/12/w/1920/1131852922_1_1_1.jpg?ts=1700582562859', 'https://static.zara.net/photos///2023/I/0/1/p/1131/852/922/12/w/1920/1131852922_2_1_1.jpg?ts=1700582568988', 'https://static.zara.net/photos///2023/I/0/1/p/1131/852/922/12/w/1920/1131852922_2_2_1.jpg?ts=1700582557680', 'https://static.zara.net/photos///2023/I/0/1/p/1131/852/922/12/w/1920/1131852922_2_3_1.jpg?ts=1700582573117', 'https://static.zara.net/photos///2023/I/0/1/p/1131/852/922/12/w/1920/1131852922_2_4_1.jpg?ts=1700582563751', 'https://static.zara.net/photos///2023/I/0/1/p/1131/852/922/12/w/1920/1131852922_2_5_1.jpg?ts=1700582575383', 'https://static.zara.net/photos///2023/I/0/1/p/1131/852/922/2/w/1920/1131852922_6_1_1.jpg?ts=1695193965957', 'https://static.zara.net/photos///2023/I/0/1/p/1131/852/922/2/w/1920/1131852922_6_2_1.jpg?ts=1695193966302', 'https://static.zara.net/photos///2023/I/0/1/p/1131/852/922/2/w/1920/1131852922_6_3_1.jpg?ts=1695193968186']",2024-02-19 9:06:56,dresses,WOMAN,,"['690d610d-34c0-4828-9302-33188b48a668', '6b3ccbef-2216-44f9-91a6-b73219aee99d', 'ad863cc4-fcd9-4972-9ced-0c8ca2b74d48', '62fab9af-9f2f-4221-9b59-f71e095f4189', 'a1692827-d7ff-4b50-afd7-5f8101309f79', 'e33327ce-45de-4a2a-92f6-211092e2dc12', 'e077826e-0441-43f6-b98b-e07ab03da3cf', 'c9ba4dd1-a0d8-41a9-82a8-afcc32cbe61a', '6b37dc3a-56a4-473a-afdf-567d6be51dae']"
Zara,https://www.zara.com/us/en/box-pleat-mini-skirt-p01255400.html,318803378-811-1,BOX PLEAT MINI SKIRT,High-waisted short skirt. Finished with box pleats. Side hidden in-seam zip closure.,39.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/7385/403/811/2/w/1920/7385403811_1_1_1.jpg?ts=1704199843626', 'https://static.zara.net/photos///2024/V/0/1/p/7385/403/811/2/w/1920/7385403811_2_1_1.jpg?ts=1704199722495', 'https://static.zara.net/photos///2024/V/0/1/p/7385/403/811/2/w/1920/7385403811_2_2_1.jpg?ts=1704199722354', 'https://static.zara.net/photos///2024/V/0/1/p/7385/403/811/2/w/1920/7385403811_2_3_1.jpg?ts=1704199722738', 'https://static.zara.net/photos///2024/V/0/1/p/7385/403/811/2/w/1920/7385403811_2_4_1.jpg?ts=1704199722508', 'https://static.zara.net/photos///2024/V/0/1/p/7385/403/811/2/w/1920/7385403811_6_1_1.jpg?ts=1704190881622', 'https://static.zara.net/photos///2024/V/0/1/p/7385/403/811/2/w/1920/7385403811_6_2_1.jpg?ts=1704190881272', 'https://static.zara.net/photos///2024/V/0/1/p/7385/403/811/2/w/1920/7385403811_6_3_1.jpg?ts=1704190881299', 'https://static.zara.net/photos///2024/V/0/1/p/7385/403/811/2/w/1920/7385403811_6_4_1.jpg?ts=1704190881678']",2024-02-19 9:07:16,skirts,WOMAN,,"['5e89df92-3937-4417-8c87-68ea0777660d', 'fddbaa48-ab3d-4250-9fb9-4fb38cc08878', 'aeb9605c-26b7-4224-90e3-a5160341dd26', '5d4789ea-293b-45bc-9d43-4e7dc83ae337', 'd0c3c398-fc12-499b-aec5-3366df0a77d3', '10c47491-6887-4fbd-adc4-556b4f312c59', '173b4c89-60d5-4022-8e47-17512f5ca00e', 'a7246a5b-1911-4167-9916-7942fd2fb4cf', 'fec839bf-5961-4792-9134-91cae95bcd3e']"
Zara,https://www.zara.com/us/en/metallic-skirt-with-print-p02457806.html,332111678-330-1,METALLIC SKIRT WITH PRINT,Skirt with elastic waistband and adjustable drawstring. Interior lining. Metallic thread detail.,59.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/2457/806/330/2/w/1920/2457806330_1_1_1.jpg?ts=1707923925258', 'https://static.zara.net/photos///2024/V/0/1/p/2457/806/330/2/w/1920/2457806330_2_1_1.jpg?ts=1707923925676', 'https://static.zara.net/photos///2024/V/0/1/p/2457/806/330/2/w/1920/2457806330_6_1_1.jpg?ts=1707930320965', 'https://static.zara.net/photos///2024/V/0/1/p/2457/806/330/2/w/1920/2457806330_6_2_1.jpg?ts=1707930321916', 'https://static.zara.net/photos///2024/V/0/1/p/2457/806/330/2/w/1920/2457806330_6_3_1.jpg?ts=1707930324156']",2024-02-19 9:07:16,skirts,WOMAN,,"['b307058e-5895-4b3b-8a68-4c866f5901f0', '4b1fdae9-4737-4545-8152-42ca92b3cff6', '7c95508e-19f3-4c48-bff5-232593639144', '677cd095-aaf2-491d-afb4-96ab27ad9bac', '00e9693a-e70f-4cea-b772-99e2ecb2fca9']"
Zara,https://www.zara.com/us/en/box-pleat-knit-mini-skirt-p03859004.html,322095795-800-2,BOX PLEAT KNIT MINI SKIRT,Skirt with a high elastic waist. Pleat detail.,45.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/3859/004/800/2/w/1920/3859004800_1_1_1.jpg?ts=1706700854609', 'https://static.zara.net/photos///2024/V/0/1/p/3859/004/800/2/w/1920/3859004800_2_1_1.jpg?ts=1706700855390', 'https://static.zara.net/photos///2024/V/0/1/p/3859/004/800/2/w/1920/3859004800_2_2_1.jpg?ts=1706700855285', 'https://static.zara.net/photos///2024/V/0/1/p/3859/004/800/2/w/1920/3859004800_2_3_1.jpg?ts=1706700853051', 'https://static.zara.net/photos///2024/V/0/1/p/3859/004/800/2/w/1920/3859004800_2_4_1.jpg?ts=1706700853900', 'https://static.zara.net/photos///2024/V/0/1/p/3859/004/800/2/w/1920/3859004800_6_1_1.jpg?ts=1706548747969', 'https://static.zara.net/photos///2024/V/0/1/p/3859/004/800/2/w/1920/3859004800_6_2_1.jpg?ts=1706548747118', 'https://static.zara.net/photos///2024/V/0/1/p/3859/004/800/2/w/1920/3859004800_6_3_1.jpg?ts=1706548749351']",2024-02-19 9:08:27,skirts,WOMAN,,"['6b6459d2-4b67-46da-b5f5-4cbef714763e', '837d0180-6ff9-48e4-bd85-76d95483974b', '7c7b1687-6c46-4fd6-865f-bdeceb984916', '188d5fad-9b48-4cf8-b818-49d7798c4e2f', '947d9333-a046-449f-a38f-bf668380e51b', '8496801c-addf-417c-8d5c-ca4c864c19a0', 'eb3d88b9-7c3a-4e29-bfbd-ae9a9aa2ace6', '835d3f5f-d3d0-494f-a3b0-1bb35e9a0a81']"
Zara,https://www.zara.com/us/en/pearl-knit-mini-skirt-p02142232.html,313890669-712-2,PEARL KNIT MINI SKIRT,Skirt made with 22% wool and 10% alpaca. High elastic waist. Faux pearl appliqué. A-line silhouette.,59.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/2142/232/712/2/w/1920/2142232712_1_1_1.jpg?ts=1701263875838', 'https://static.zara.net/photos///2024/V/0/1/p/2142/232/712/2/w/1920/2142232712_2_1_1.jpg?ts=1701263875570', 'https://static.zara.net/photos///2024/V/0/1/p/2142/232/712/2/w/1920/2142232712_2_2_1.jpg?ts=1701263875568', 'https://static.zara.net/photos///2024/V/0/1/p/2142/232/712/2/w/1920/2142232712_2_3_1.jpg?ts=1701263875850', 'https://static.zara.net/photos///2024/V/0/1/p/2142/232/712/2/w/1920/2142232712_2_4_1.jpg?ts=1701263875811', 'https://static.zara.net/photos///2024/V/0/1/p/2142/232/712/2/w/1920/2142232712_6_1_1.jpg?ts=1701176272732', 'https://static.zara.net/photos///2024/V/0/1/p/2142/232/712/2/w/1920/2142232712_6_2_1.jpg?ts=1701176271219', 'https://static.zara.net/photos///2024/V/0/1/p/2142/232/712/2/w/1920/2142232712_6_3_1.jpg?ts=1701176272901']",2024-02-19 9:08:28,skirts,WOMAN,,"['336bbf02-8d4b-461a-9ad7-5ca274086d3f', '4d225fd1-0c65-4d34-b9d3-7fe5c7d0390a', '91770c33-5877-45ca-98cb-8dc5bab39eed', 'ab07cb7a-6e40-4dd6-bcd0-050e4ca5405a', 'ce50a51a-b9c8-4a25-bcb1-63b850ae9add', 'ce21385e-e92c-4e06-a9e2-c53f1fe21061', 'd5614fd2-dd42-444e-a05f-0af115721d4b', 'd107016e-a565-44a1-8437-f0cdb82f2665']"
Zara,https://www.zara.com/us/en/straight-knit-skirt-p02893153.html,312374889-706-2,STRAIGHT KNIT SKIRT,Skirt with a high elastic waist. Back slit.,49.9,USD,"['https://static.zara.net/photos///2023/I/0/1/p/2893/153/706/2/w/1920/2893153706_1_1_1.jpg?ts=1697023395906', 'https://static.zara.net/photos///2023/I/0/1/p/2893/153/706/2/w/1920/2893153706_2_1_1.jpg?ts=1698242420064', 'https://static.zara.net/photos///2023/I/0/1/p/2893/153/706/2/w/1920/2893153706_2_2_1.jpg?ts=1697023395046', 'https://static.zara.net/photos///2023/I/0/1/p/2893/153/706/2/w/1920/2893153706_6_1_1.jpg?ts=1696928279097', 'https://static.zara.net/photos///2023/I/0/1/p/2893/153/706/2/w/1920/2893153706_6_2_1.jpg?ts=1696928280173', 'https://static.zara.net/photos///2023/I/0/1/p/2893/153/706/2/w/1920/2893153706_6_3_1.jpg?ts=1696928281609', 'https://static.zara.net/photos///2023/I/0/1/p/2893/153/706/2/w/1920/2893153706_6_4_1.jpg?ts=1696928282303']",2024-02-19 9:08:29,skirts,WOMAN,,"['bed475a8-f129-4c43-83cb-636833682f4b', '27b0903e-468e-4e36-afbe-6eec916edcad', '64fbe241-cbf5-4686-9263-4ce6f686cef2', 'e7795f5a-a586-4239-a5a9-7317b9c55945', 'a1f50885-f160-4d85-88c4-2f88dc1cb87a', 'ced67980-8d17-482b-a65a-928125ba370c', 'aeda834d-2cb2-43bc-bcb1-cafb5862a828']"
Zara,https://www.zara.com/us/en/metallic-thread-knit-midi-skirt-p03519169.html,324251222-808-1,METALLIC THREAD KNIT MIDI SKIRT,Midi skirt with a high waist and elastic waistband. Slit at hem. Metallic thread detail.,35.9,USD,"['https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_1_1_1.jpg?ts=1697613962161', 'https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_2_1_1.jpg?ts=1697613962602', 'https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_2_2_1.jpg?ts=1697613962385', 'https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_2_3_1.jpg?ts=1697613962224', 'https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_2_4_1.jpg?ts=1697613961233', 'https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_2_5_1.jpg?ts=1697613960593', 'https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_6_1_1.jpg?ts=1697702470783', 'https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_6_2_1.jpg?ts=1697702470479', 'https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_6_3_1.jpg?ts=1697702473715', 'https://static.zara.net/photos///2023/I/0/1/p/3519/169/808/2/w/1920/3519169808_6_4_1.jpg?ts=1697702472488']",2024-02-19 9:08:29,skirts,WOMAN,,"['38add524-e8e0-452f-81ca-7ece4a6e0233', 'fe55352d-8213-409a-9002-7aa7d93d0fc3', '388483a2-c3fe-43f3-9514-beda49b2005e', 'bffbddc1-9a62-48b3-ace4-68ab37268300', '4f58e60e-9e41-442b-8eee-126564317896', '653175a5-390a-4676-9f03-4e2c68604c30', '8e6e8703-8714-422f-8aca-ca6c1332cdb3', 'd46244a1-8aaa-4754-b91a-e090d93b44aa', 'c38ee31d-e141-4435-9997-3a60629f7a8f', '242aa9ef-0218-40a5-b3cf-738f8a061312']"
Zara,https://www.zara.com/us/en/wool-blend-pinstripe-skirt-zw-collection-p02135758.html,314748455-837-1,WOOL BLEND PINSTRIPE SKIRT ZW COLLECTION,"ZARA WOMAN COLLECTION

Skirt with a mid waist made of 37% wool. Belt loops. Box pleats and unfinished hem. Side hidden in-seam zip closure.",79.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/2135/758/837/2/w/1920/2135758837_2_1_1.jpg?ts=1701943268094', 'https://static.zara.net/photos///2024/V/0/1/p/2135/758/837/2/w/1920/2135758837_1_1_1.jpg?ts=1701802654153', 'https://static.zara.net/photos///2024/V/0/1/p/2135/758/837/2/w/1920/2135758837_2_2_1.jpg?ts=1701943268664', 'https://static.zara.net/photos///2024/V/0/1/p/2135/758/837/2/w/1920/2135758837_2_3_1.jpg?ts=1701943268371', 'https://static.zara.net/photos///2024/V/0/1/p/2135/758/837/2/w/1920/2135758837_6_1_1.jpg?ts=1701682887824', 'https://static.zara.net/photos///2024/V/0/1/p/2135/758/837/2/w/1920/2135758837_6_2_1.jpg?ts=1701682887894', 'https://static.zara.net/photos///2024/V/0/1/p/2135/758/837/2/w/1920/2135758837_6_3_1.jpg?ts=1701682895157', 'https://static.zara.net/photos///2024/V/0/1/p/2135/758/837/2/w/1920/2135758837_6_4_1.jpg?ts=1701682894381', 'https://static.zara.net/photos///2024/V/0/1/p/2135/758/837/2/w/1920/2135758837_6_5_1.jpg?ts=1701682895257']",2024-02-19 9:08:30,skirts,WOMAN,,"['fa0facc8-155e-4f28-b69c-f1df077f6727', '74861da8-a524-4ad7-9b7f-73eaf2b245f5', 'e3da5e4a-9d4a-4e86-a6a8-fcde0e97cb8d', '983025b2-fc49-4b43-80d8-ad61be3de5e0', '71b85260-93c0-40f8-9278-7bb2daf63c3d', '0ed5b19b-57d9-4340-970f-f8a20e555fcc', '25251256-6c3d-4c87-8f80-18bb75541c28', '07af598b-c3ef-498d-8ecc-bea52e8e8772', '74178503-7c9e-4a15-87a6-0dcf4ddb87d3']"
Zara,https://www.zara.com/us/en/-p06164068.html,324048220-407-1,,,39.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/6164/068/407/2/w/1920/6164068407_1_1_1.jpg?ts=1708015699804', 'https://static.zara.net/photos///2024/V/0/1/p/6164/068/407/2/w/1920/6164068407_2_1_1.jpg?ts=1708015700996', 'https://static.zara.net/photos///2024/V/0/1/p/6164/068/407/2/w/1920/6164068407_2_2_1.jpg?ts=1708015699055', 'https://static.zara.net/photos///2024/V/0/1/p/6164/068/407/2/w/1920/6164068407_2_3_1.jpg?ts=1708015698799', 'https://static.zara.net/photos///2024/V/0/1/p/6164/068/407/2/w/1920/6164068407_2_4_1.jpg?ts=1708015700378', 'https://static.zara.net/photos///2024/V/0/1/p/6164/068/407/2/w/1920/6164068407_6_1_1.jpg?ts=1708016853187', 'https://static.zara.net/photos///2024/V/0/1/p/6164/068/407/2/w/1920/6164068407_6_2_1.jpg?ts=1708016853163', 'https://static.zara.net/photos///2024/V/0/1/p/6164/068/407/2/w/1920/6164068407_6_3_1.jpg?ts=1708016856995']",2024-02-19 9:08:31,skirts,WOMAN,,"['6209852a-1850-44b6-96b8-0add1e9fdff8', 'be2febdb-e435-4c04-a7b7-111a1f9fc61c', 'b050b47a-18f2-4ce6-8d34-361f47a5a10f', 'ef4b0179-8233-47a9-8f76-8219f5a56778', '7dd3b032-d811-411f-b204-a3ec76bc35f2', '6be391bd-5cf8-41f0-90ae-f158dd8d2cf8', 'f6bc4381-2eea-405d-afa1-5833372dd864', 'da8f4c19-4dbc-44e4-968a-ab217d45d501']"
Zara,https://www.zara.com/us/en/cargo-mini-skirt-p06929511.html,321191979-962-1,CARGO MINI SKIRT,Mid-rise mini skirt with belt loops. Front patch pockets and back flap pockets. Front zip and button closure.,45.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_1_1_1.jpg?ts=1705594041522', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_2_1_1.jpg?ts=1705594042445', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_2_2_1.jpg?ts=1705594042505', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_2_3_1.jpg?ts=1705594041882', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_2_4_1.jpg?ts=1705594041761', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_2_5_1.jpg?ts=1705594040551', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_2_6_1.jpg?ts=1705595305917', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_2_7_1.jpg?ts=1705595305548', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_6_1_1.jpg?ts=1705593880180', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_6_2_1.jpg?ts=1705593881934', 'https://static.zara.net/photos///2024/V/0/1/p/6929/511/962/2/w/1920/6929511962_6_3_1.jpg?ts=1705593882905']",2024-02-19 9:08:32,skirts,WOMAN,,"['b0feb416-da25-4cb0-ac36-e2f7079a0989', '064dfe69-086d-43a6-849c-4c4c461a92ad', '94fe8698-6269-4211-a032-316c27768da1', '22f3d90f-5135-4456-894a-bef0d8a598c1', '90f07170-f150-4619-b81f-9bcc4cbac24e', 'b2ee48ba-446a-466a-a606-775e564ef11b', 'f8b11e9b-afab-4151-b150-dbceedeeee32', '7212547d-b656-4bcf-b158-8e5b796c1472', 'b5b2381d-f121-480e-85d4-87b9ba2ae8b7', 'fa3bea9b-d604-40a3-b657-82c96aa5062e', '124bba19-2a0e-48d5-9cc1-96fb761c9cd0']"
Zara,https://www.zara.com/us/en/low-waist-box-pleat-skirt-p03643090.html,319152968-700-1,LOW WAIST BOX PLEAT SKIRT,Skort with a low waist with belt loops. Box pleat detail. Side metal zip closure.,45.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/3643/090/700/2/w/1920/3643090700_1_1_1.jpg?ts=1706530399643', 'https://static.zara.net/photos///2024/V/0/1/p/3643/090/700/2/w/1920/3643090700_2_1_1.jpg?ts=1706530400139', 'https://static.zara.net/photos///2024/V/0/1/p/3643/090/700/2/w/1920/3643090700_2_2_1.jpg?ts=1706530400406', 'https://static.zara.net/photos///2024/V/0/1/p/3643/090/700/2/w/1920/3643090700_2_3_1.jpg?ts=1706530400490', 'https://static.zara.net/photos///2024/V/0/1/p/3643/090/700/2/w/1920/3643090700_6_1_1.jpg?ts=1706200254596', 'https://static.zara.net/photos///2024/V/0/1/p/3643/090/700/2/w/1920/3643090700_6_2_1.jpg?ts=1706200254614', 'https://static.zara.net/photos///2024/V/0/1/p/3643/090/700/2/w/1920/3643090700_6_3_1.jpg?ts=1706200255571']",2024-02-19 9:08:32,skirts,WOMAN,,"['16004b53-7769-4aab-8d5c-a1e068fff2c9', '8a0b19ff-7b28-4891-a7a1-aa152aef129a', '53ee5d8a-20fd-43c7-afab-e9348a6c0610', '839c136a-f3b4-48ec-9b69-2391e8701c48', 'bcc3ea19-f62c-407f-a4cf-bd03fb425042', '6e6dadc0-daab-4253-94cc-b4d8cd3a1ec2', '7713db43-1565-47dc-ad3a-b24a94d99316']"
Zara,https://www.zara.com/us/en/combo-boxer-skort-p08372032.html,311297790-800-1,COMBO BOXER SKORT,Skort with a high waist with boxer style interior with elastic waistband. Tonal belt with adjustable metal buckle. Side hidden in-seam zip closure.,45.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_1_1_1.jpg?ts=1704271901610', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_2_1_1.jpg?ts=1704271902180', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_2_2_1.jpg?ts=1704271900745', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_2_3_1.jpg?ts=1704271900924', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_2_4_1.jpg?ts=1704271900487', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_6_1_1.jpg?ts=1704702006732', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_6_2_1.jpg?ts=1704702007015', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_6_3_1.jpg?ts=1704702006676', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_6_4_1.jpg?ts=1704702007279', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_6_5_1.jpg?ts=1704702007558', 'https://static.zara.net/photos///2024/V/0/1/p/8372/032/800/2/w/1920/8372032800_6_6_1.jpg?ts=1704702007301']",2024-02-19 9:08:33,skirts,WOMAN,,"['96954e85-fa2d-484d-b457-4fca98164d0e', '48cae3c2-f364-4872-a505-7cd12651411e', 'acbeae4b-a198-4e3b-ac89-5a7afa8fe010', '49dd2539-a4ed-44a2-9f6a-a092b2d1eedd', 'c9a4a244-27cc-4186-a597-d2e15d3731a0', '287b7326-7a35-4dfa-8de4-175bc65cc238', '375086f4-091b-40bc-b68b-f0b8b443b348', '380fdf1f-f56e-4a85-a410-a6f4dfa52fc2', 'f8526fec-acb9-4666-a286-b4b4ed588380', 'bd6da592-d085-493f-963b-1d35186fca22', '6ff6064b-f871-40ca-81ae-4c2297e6a16c']"
Zara,https://www.zara.com/us/en/wool-blend-mini-skirt-zw-collection-p02172866.html,316683212-802-1,WOOL BLEND MINI SKIRT ZW COLLECTION,"ZARA WOMAN COLLECTION

Mini skirt with a high waist made of 30% wool. Hidden in-seam zip closure.",49.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_1_1_1.jpg?ts=1705062999098', 'https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_2_1_1.jpg?ts=1705062998794', 'https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_2_2_1.jpg?ts=1705062998390', 'https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_2_3_1.jpg?ts=1705062999096', 'https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_2_4_1.jpg?ts=1705062998333', 'https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_6_1_1.jpg?ts=1704970826996', 'https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_6_2_1.jpg?ts=1704970826999', 'https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_6_3_1.jpg?ts=1704970829211', 'https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_6_4_1.jpg?ts=1704970831009', 'https://static.zara.net/photos///2024/V/0/1/p/2172/866/802/2/w/1920/2172866802_6_5_1.jpg?ts=1704970830748']",2024-02-19 9:08:33,skirts,WOMAN,,"['006440cf-c67c-47d2-95e7-660a712366fd', 'd5f78a9b-6852-4351-9728-e3983137f779', '555a9649-79db-418d-9c3a-bd554b5c3558', 'f2e872a4-07db-4a68-8346-a4cae9a52165', 'e57ca32c-b40b-43a4-85d8-3955628e7152', '53305f1f-4867-41eb-aacf-301f30d40fa4', '4d9fd379-117e-4ec9-b1c8-0e5a73921a6e', 'fffbf67e-eb9a-4c58-b512-795657391561', '1246d6aa-fc46-4186-b85d-5841ac6a0143', '2b87159d-0336-4c9c-9843-aa1cd3235f9a']"
Zara,https://www.zara.com/us/en/leather-mini-skirt-limited-edition-p06098300.html,317331031-800-1,LEATHER MINI SKIRT LIMITED EDITION,Short skirt made of 100% leather. Asymmetrical mid waist. Front hidden in-seam pockets. Draped front details. Back hidden in-seam zip closure.,199,USD,"['https://static.zara.net/photos///2024/V/0/1/p/6098/300/800/2/w/1920/6098300800_1_1_1.jpg?ts=1707903202015', 'https://static.zara.net/photos///2024/V/0/1/p/6098/300/800/2/w/1920/6098300800_2_1_1.jpg?ts=1707903198424', 'https://static.zara.net/photos///2024/V/0/1/p/6098/300/800/2/w/1920/6098300800_2_2_1.jpg?ts=1707903203577', 'https://static.zara.net/photos///2024/V/0/1/p/6098/300/800/2/w/1920/6098300800_2_3_1.jpg?ts=1707903202446', 'https://static.zara.net/photos///2024/V/0/1/p/6098/300/800/2/w/1920/6098300800_2_4_1.jpg?ts=1707903202519', 'https://static.zara.net/photos///2024/V/0/1/p/6098/300/800/2/w/1920/6098300800_2_5_1.jpg?ts=1707903202311', 'https://static.zara.net/photos///2024/V/0/1/p/6098/300/800/2/w/1920/6098300800_6_1_1.jpg?ts=1707739735215', 'https://static.zara.net/photos///2024/V/0/1/p/6098/300/800/2/w/1920/6098300800_6_2_1.jpg?ts=1707739735221', 'https://static.zara.net/photos///2024/V/0/1/p/6098/300/800/2/w/1920/6098300800_6_3_1.jpg?ts=1707739736713']",2024-02-19 9:08:34,skirts,WOMAN,,"['f1fb5659-9675-4084-84bb-f5d2031b7f82', '0b248c6b-82b7-4563-94a4-552cd25f5a72', 'bacd08de-7964-4bfc-8402-2b6bc14e8f5d', 'a6300758-d800-4675-87b8-b7ca52302740', '03920fd5-be46-48b7-9fdb-2125893fc069', '725bf63b-57ff-4d4f-957a-2b80138bbfd6', 'ecf66b9e-5c42-4c88-a85a-f04e369ac106', 'ec95a935-6ce1-4121-b960-bba39177909d', '6584d5b3-7830-4f2a-96fd-9a191f67ed31']"
Zara,https://www.zara.com/us/en/mini-skirt-p05070153.html,340338498-800-1,MINI SKIRT,Mini skirt with a high waist. Side hidden in-seam zip closure.,27.9,USD,"['https://static.zara.net/photos///2024/V/0/1/p/5070/153/800/17/w/1920/5070153800_1_1_1.jpg?ts=1704968006955', 'https://static.zara.net/photos///2024/V/0/1/p/5070/153/800/17/w/1920/5070153800_2_1_1.jpg?ts=1704968007065', 'https://static.zara.net/photos///2024/V/0/1/p/5070/153/800/17/w/1920/5070153800_2_2_1.jpg?ts=1704968006999', 'https://static.zara.net/photos///2024/V/0/1/p/5070/153/800/17/w/1920/5070153800_2_3_1.jpg?ts=1704968007431', 'https://static.zara.net/photos///2024/V/0/1/p/5070/153/800/2/w/1920/5070153800_6_1_1.jpg?ts=1704702007020', 'https://static.zara.net/photos///2024/V/0/1/p/5070/153/800/2/w/1920/5070153800_6_2_1.jpg?ts=1704702007561', 'https://static.zara.net/photos///2024/V/0/1/p/5070/153/800/2/w/1920/5070153800_6_3_1.jpg?ts=1704702007640']",2024-02-19 9:08:35,skirts,WOMAN,,"['40fa8aec-3b9f-4170-9822-4b7326f0b960', '4b25ae2e-bbd2-46d9-94a8-2625d22cc9b3', 'be950b55-4e52-4fc0-9ec0-7fbd2045fdd6', 'e4fa06e5-72ed-43dd-a6f7-1e473fcb40cd', '2d8162cb-7054-4434-bd1a-33adaa28e90b', '68a5d7dc-4955-4a82-bd6f-e56ec2698682', '785da608-4303-4031-a27a-29ce34c92f5e']"
